origin_station_complex_name,day_of_week,hour_of_day,avg(sum_estimated_average_ridership)
Sutphin Blvd (F),Monday,15,163.43202499999998
Sutphin Blvd (F),Monday,16,170.23424166666666
Sutphin Blvd (F),Monday,17,144.4667
Sutphin Blvd (F),Monday,18,99.46615833333334
Sutphin Blvd (F),Monday,19,69.70778333333334
Sutphin Blvd (F),Monday,20,52.925308333333334
Sutphin Blvd (F),Monday,21,41.057508333333324
Sutphin Blvd (F),Monday,22,23.71041666666667
Sutphin Blvd (F),Monday,23,18.141825
Sutphin Blvd (F),Saturday,0,17.888041666666666
Sutphin Blvd (F),Saturday,1,8.000041666666666
Sutphin Blvd (F),Saturday,2,5.020816666666667
Sutphin Blvd (F),Saturday,3,11.291974999999999
Sutphin Blvd (F),Saturday,4,28.767841666666666
Sutphin Blvd (F),Saturday,5,67.82431666666666
Sutphin Blvd (F),Saturday,6,106.67625
Sutphin Blvd (F),Saturday,7,132.072325
Sutphin Blvd (F),Saturday,8,132.43110833333333
Sutphin Blvd (F),Saturday,9,118.73985
Sutphin Blvd (F),Saturday,10,120.514875
Sutphin Blvd (F),Saturday,11,114.542625
Sutphin Blvd (F),Saturday,12,120.30670833333333
Sutphin Blvd (F),Saturday,13,130.02945833333334
Sutphin Blvd (F),Saturday,14,136.298975
Sutphin Blvd (F),Saturday,15,128.24923333333334
Sutphin Blvd (F),Saturday,16,115.45040833333336
Sutphin Blvd (F),Saturday,17,96.60395833333332
Sutphin Blvd (F),Saturday,18,86.20077500000001
Sutphin Blvd (F),Saturday,19,65.58714166666667
Sutphin Blvd (F),Saturday,20,56.455808333333344
Sutphin Blvd (F),Saturday,21,53.311
Sutphin Blvd (F),Saturday,22,33.57129166666667
Sutphin Blvd (F),Saturday,23,23.875449999999997
Sutphin Blvd (F),Sunday,0,15.979125000000002
Sutphin Blvd (F),Sunday,1,7.958533333333333
Sutphin Blvd (F),Sunday,2,5.383299999999999
Sutphin Blvd (F),Sunday,3,9.400166666666667
Sutphin Blvd (F),Sunday,4,21.421566666666667
Sutphin Blvd (F),Sunday,5,44.497158333333324
Sutphin Blvd (F),Sunday,6,68.04298333333334
Sutphin Blvd (F),Sunday,7,84.93626666666667
Sutphin Blvd (F),Sunday,8,94.29567500000002
Sutphin Blvd (F),Sunday,9,95.782325
Sutphin Blvd (F),Sunday,10,102.62085833333333
Sutphin Blvd (F),Sunday,11,95.01026666666667
Sutphin Blvd (F),Sunday,12,101.12603333333333
Sutphin Blvd (F),Sunday,13,120.98010833333335
Sutphin Blvd (F),Sunday,14,121.96030833333332
Sutphin Blvd (F),Sunday,15,106.27187499999998
Sutphin Blvd (F),Sunday,16,96.92219999999999
Sutphin Blvd (F),Sunday,17,82.55045
Sutphin Blvd (F),Sunday,18,70.75871666666667
Sutphin Blvd (F),Sunday,19,53.88861666666667
Sutphin Blvd (F),Sunday,20,48.25924166666667
Sutphin Blvd (F),Sunday,21,47.10287499999999
Sutphin Blvd (F),Sunday,22,25.782233333333334
Sutphin Blvd (F),Sunday,23,20.909958333333336
Sutphin Blvd (F),Thursday,0,12.377633333333335
Sutphin Blvd (F),Thursday,1,5.374908333333333
Sutphin Blvd (F),Thursday,2,5.916783333333334
Sutphin Blvd (F),Thursday,3,14.087808333333333
Sutphin Blvd (F),Thursday,4,46.831525
Sutphin Blvd (F),Thursday,5,167.986625
Sutphin Blvd (F),Thursday,6,272.15585
Sutphin Blvd (F),Thursday,7,394.2491749999999
Sutphin Blvd (F),Thursday,8,330.4707416666667
Sutphin Blvd (F),Thursday,9,195.62176666666664
Sutphin Blvd (F),Thursday,10,164.53385833333334
Sutphin Blvd (F),Thursday,11,146.91123333333334
Sutphin Blvd (F),Thursday,12,164.86834166666668
Sutphin Blvd (F),Thursday,13,159.185025
Sutphin Blvd (F),Thursday,14,170.04111666666668
Sutphin Blvd (F),Thursday,15,166.77086666666665
Sutphin Blvd (F),Thursday,16,169.26375833333333
Sutphin Blvd (F),Thursday,17,148.77054166666667
Sutphin Blvd (F),Thursday,18,98.59535833333332
Sutphin Blvd (F),Thursday,19,71.53997500000001
Sutphin Blvd (F),Thursday,20,61.09574166666667
Sutphin Blvd (F),Thursday,21,47.56235
Sutphin Blvd (F),Thursday,22,27.663516666666666
Sutphin Blvd (F),Thursday,23,19.725724999999997
Sutphin Blvd (F),Tuesday,0,11.461858333333334
Sutphin Blvd (F),Tuesday,1,4.866666666666666
Sutphin Blvd (F),Tuesday,2,5.599916666666666
Sutphin Blvd (F),Tuesday,3,13.329
Sutphin Blvd (F),Tuesday,4,47.36520833333333
Sutphin Blvd (F),Tuesday,5,178.62214166666664
Sutphin Blvd (F),Tuesday,6,282.74082500000003
Sutphin Blvd (F),Tuesday,7,407.72802499999995
Sutphin Blvd (F),Tuesday,8,350.32435000000004
Sutphin Blvd (F),Tuesday,9,205.08888333333334
Sutphin Blvd (F),Tuesday,10,165.87233333333333
Sutphin Blvd (F),Tuesday,11,144.87472499999998
Sutphin Blvd (F),Tuesday,12,155.83356666666668
Sutphin Blvd (F),Tuesday,13,151.92229999999998
Sutphin Blvd (F),Tuesday,14,173.36204999999998
Sutphin Blvd (F),Tuesday,15,169.02235833333333
Sutphin Blvd (F),Tuesday,16,171.26261666666667
Sutphin Blvd (F),Tuesday,17,152.12445
Sutphin Blvd (F),Tuesday,18,98.80605000000001
Sutphin Blvd (F),Tuesday,19,66.36281666666666
Sutphin Blvd (F),Tuesday,20,60.022425000000005
Sutphin Blvd (F),Tuesday,21,45.362591666666674
Sutphin Blvd (F),Tuesday,22,26.580391666666667
Sutphin Blvd (F),Tuesday,23,16.408491666666666
Sutphin Blvd (F),Wednesday,0,10.783758333333333
Sutphin Blvd (F),Wednesday,1,5.241700000000001
Sutphin Blvd (F),Wednesday,2,5.5499833333333335
Sutphin Blvd (F),Wednesday,3,14.370566666666667
Sutphin Blvd (F),Wednesday,4,49.62130833333333
Sutphin Blvd (F),Wednesday,5,178.09460833333333
Sutphin Blvd (F),Wednesday,6,277.30469999999997
Sutphin Blvd (F),Wednesday,7,409.8766499999999
Sutphin Blvd (F),Wednesday,8,340.4149833333333
Sutphin Blvd (F),Wednesday,9,199.9955
Sutphin Blvd (F),Wednesday,10,169.88098333333335
Sutphin Blvd (F),Wednesday,11,144.984525
Sutphin Blvd (F),Wednesday,12,154.34194166666668
Sutphin Blvd (F),Wednesday,13,157.6724
Sutphin Blvd (F),Wednesday,14,171.34690833333332
Sutphin Blvd (F),Wednesday,15,170.8871916666667
Sutphin Blvd (F),Wednesday,16,176.942375
Sutphin Blvd (F),Wednesday,17,148.36336666666665
Sutphin Blvd (F),Wednesday,18,100.921575
Sutphin Blvd (F),Wednesday,19,68.85968333333334
Sutphin Blvd (F),Wednesday,20,60.34379166666667
Sutphin Blvd (F),Wednesday,21,43.62638333333333
Sutphin Blvd (F),Wednesday,22,27.62369166666667
Sutphin Blvd (F),Wednesday,23,16.667291666666664
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,0,205.633875
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,1,106.15006666666669
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,2,67.842875
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,3,63.31276666666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,4,182.987425
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,5,701.6515166666668
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,6,1442.8172083333332
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,7,2010.3167500000002
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,8,1749.712475
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,9,1142.43165
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,10,907.2332583333332
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,11,891.4854666666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,12,903.84435
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,13,1022.5775833333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,14,1220.7670416666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,15,1422.5572916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,16,1404.607825
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,17,1399.0539833333332
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,18,1145.3583833333334
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,19,782.1580166666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,20,643.0455833333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,21,544.23305
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,22,463.456025
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Friday,23,353.6992333333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,0,149.56711666666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,1,86.96084166666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,2,50.928216666666664
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,3,56.092108333333336
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,4,172.08029166666665
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,5,697.6205999999999
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,6,1462.0682916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,7,1992.0129916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,8,1751.9049000000002
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,9,1128.9826249999999
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,10,882.2189083333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,11,827.3060166666668
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,12,836.5372333333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,13,955.0806833333331
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,14,1094.7760083333335
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,15,1276.2307083333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,16,1316.255675
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,17,1342.728225
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,18,1025.7375916666665
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,19,716.1569416666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,20,565.0250083333334
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,21,492.165475
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,22,392.5602833333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Monday,23,307.16478333333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,0,201.7159166666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,1,113.13276666666668
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,2,59.76000833333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,3,50.539366666666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,4,86.41067500000001
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,5,216.1097333333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,6,439.43660833333337
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,7,643.6473166666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,8,710.4200666666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,9,638.3565333333332
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,10,622.4846083333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,11,661.8260666666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,12,672.8215
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,13,747.6078249999999
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,14,838.9116000000002
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,15,905.1970083333332
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,16,868.5283333333332
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,17,788.5996083333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,18,726.4325750000002
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,19,578.5587999999999
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,20,522.1512416666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,21,449.19172499999996
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,22,398.444575
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Saturday,23,306.30995833333327
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,0,186.79291666666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,1,106.33534166666665
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,2,52.311433333333326
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,3,42.658566666666665
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,4,64.96419166666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,5,139.55221666666665
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,6,300.67986666666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,7,439.4856499999999
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,8,502.5588166666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,9,504.76377500000007
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,10,529.9256166666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,11,548.02515
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,12,573.1355416666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,13,680.8102916666668
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,14,767.4120083333332
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,15,750.6869999999999
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,16,732.0191833333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,17,671.5374416666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,18,606.8797416666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,19,541.4515916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,20,498.49128333333346
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,21,421.05335833333334
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,22,353.3329833333334
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sunday,23,258.98579166666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,0,191.7924833333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,1,107.80559166666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,2,62.14079166666665
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,3,63.13733333333334
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,4,186.18280833333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,5,724.4578750000001
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,6,1532.7915833333334
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,7,2129.4321916666668
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,8,1900.734125
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,9,1201.9199749999998
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,10,927.0945666666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,11,841.6654083333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,12,884.371225
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,13,1007.6854666666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,14,1176.1229
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,15,1394.4415916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,16,1412.5524749999997
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,17,1397.8398916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,18,1115.473075
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,19,777.8440999999999
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,20,626.3541916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,21,541.79765
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,22,428.51635000000005
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Thursday,23,329.082475
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,0,179.81655
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,1,93.94966666666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,2,59.188199999999995
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,3,62.29464166666668
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,4,191.83585000000002
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,5,748.3368583333335
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,6,1588.3809916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,7,2183.1872583333334
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,8,1943.2535166666664
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,9,1209.3175916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,10,905.5989250000002
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,11,854.9158416666668
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,12,865.8272416666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,13,993.9798333333332
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,14,1136.1054083333336
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,15,1362.1998500000002
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,16,1363.446725
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,17,1411.4506
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,18,1045.3311833333335
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,19,728.72365
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,20,585.4793166666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,21,505.688175
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,22,417.9353416666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Tuesday,23,311.6313583333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,0,180.15494999999999
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,1,95.766825
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,2,59.504200000000004
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,3,62.824000000000005
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,4,187.91540833333337
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,5,732.8060916666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,6,1590.2365333333335
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,7,2201.1194166666664
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,8,1955.7246833333331
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,9,1219.070275
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,10,906.4259166666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,11,827.6935750000001
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,12,879.564025
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,13,997.8499333333334
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,14,1170.1409
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,15,1351.3220000000003
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,16,1417.4424499999998
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,17,1422.070866666667
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,18,1096.3315083333332
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,19,730.987675
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,20,596.1382583333333
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,21,529.7089416666666
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,22,422.96309999999994
"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Wednesday,23,314.108175
Sutter Av (L),Friday,0,10.0269
Sutter Av (L),Friday,1,4.039883333333333
Sutter Av (L),Friday,2,4.841441666666666
Sutter Av (L),Friday,3,13.158150000000001
Sutter Av (L),Friday,4,22.832233333333335
Sutter Av (L),Friday,5,77.17052499999998
Sutter Av (L),Friday,6,136.33244166666665
Sutter Av (L),Friday,7,231.84833333333336
Sutter Av (L),Friday,8,195.379725
Sutter Av (L),Friday,9,100.68460833333334
Sutter Av (L),Friday,10,75.55500833333333
Sutter Av (L),Friday,11,68.49105
Sutter Av (L),Friday,12,72.56818333333332
Sutter Av (L),Friday,13,86.24061666666667
Sutter Av (L),Friday,14,99.77215000000001
Sutter Av (L),Friday,15,124.83995833333334
Sutter Av (L),Friday,16,128.09119166666667
Sutter Av (L),Friday,17,103.21940833333332
Sutter Av (L),Friday,18,77.08815000000003
Sutter Av (L),Friday,19,54.171916666666675
Sutter Av (L),Friday,20,40.95883333333334
Sutter Av (L),Friday,21,33.87764166666667
Sutter Av (L),Friday,22,32.145125
Sutter Av (L),Friday,23,18.098725
Sutter Av (L),Monday,0,8.504574999999999
Sutter Av (L),Monday,1,4.149833333333334
Sutter Av (L),Monday,2,5.395900000000001
Sutter Av (L),Monday,3,10.920658333333334
Sutter Av (L),Monday,4,24.297958333333337
Sutter Av (L),Monday,5,74.02090833333334
Sutter Av (L),Monday,6,133.41466666666665
Sutter Av (L),Monday,7,221.60910833333332
Sutter Av (L),Monday,8,194.5147166666667
Sutter Av (L),Monday,9,95.53432500000001
Sutter Av (L),Monday,10,73.12360833333334
Sutter Av (L),Monday,11,65.58796666666667
Sutter Av (L),Monday,12,72.119625
Sutter Av (L),Monday,13,84.19725000000001
Sutter Av (L),Monday,14,86.31668333333333
Sutter Av (L),Monday,15,119.28157500000002
Sutter Av (L),Monday,16,117.48646666666666
Sutter Av (L),Monday,17,107.43913333333334
Sutter Av (L),Monday,18,70.78868333333334
Sutter Av (L),Monday,19,44.58855833333334
Sutter Av (L),Monday,20,32.41478333333334
Sutter Av (L),Monday,21,29.66244166666667
